1995	285	277	2
2086	298	292	2
1897	271	271	1
2492	356	280	2
2716	388	253	2
1736	248	244	2
1799	257	251	2
1701	243	236	2
1568	224	247	1
1967	281	289	1
1771	253	261	1
1848	264	319	2
2352	336	247	2
1708	244	251	1
1778	254	235	1
1729	247	306	1
1904	272	254	1
1484	212	258	1
1813	259	246	2
1645	235	263	2
2212	316	295	1
1743	249	255	2
2121	303	246	1
1617	231	237	2
1764	252	353	2
1421	203	249	1
2023	289	270	1
1561	223	278	2
1568	224	251	2
1953	279	357	2
1729	247	291	1
1659	237	279	2
1673	239	298	2
1505	215	231	1
1729	247	258	2
1862	266	224	2
2030	290	249	1
1589	227	319	1
1491	213	261	1
1792	256	246	2
1890	270	207	1
2002	286	323	2
1715	245	289	1
2401	343	265	1
1981	283	298	1
1743	249	247	1
1764	252	341	1
2282	326	213	1
1750	250	318	2
2716	388	246	1
1715	245	250	2
1680	240	268	2
2310	330	283	2
1946	278	262	1
2268	324	234	2
1792	256	253	2
1771	253	227	1
1743	249	278	2
2030	290	333	1
2058	294	262	1
1820	260	259	1
1729	247	269	1
2009	287	260	2
1778	254	251	1
2443	349	259	1
1974	282	210	1
1925	275	242	2
1561	223	261	2
2387	341	339	2
1750	250	226	2
1841	263	335	1
2016	288	331	1
1610	230	291	1
1820	260	205	2
1750	250	247	2
1953	279	246	2
2520	360	252	1
1617	231	248	1
1743	249	248	2
1596	228	232	2
1673	239	278	2
1904	272	241	2
2429	347	231	1
1484	212	245	2
1883	269	200	1
1890	270	295	1
2268	324	251	2
2415	345	247	2
1652	236	261	2
1750	250	213	2
2177	311	278	2
1995	285	255	1
1799	257	263	1
1799	257	236	2
1778	254	243	1
2212	316	275	2
1736	248	221	1
1701	243	304	2
1736	248	270	2
2170	310	310	2
1925	275	284	1
1911	273	285	2
1519	217	238	1
1673	239	300	1
1981	283	268	1
2485	355	251	1
1862	266	332	2
2331	333	272	1
1813	259	252	1
2233	319	262	1
1981	283	305	1
1792	256	235	1
1778	254	275	2
1708	244	249	2
1568	224	234	2
1736	248	252	2
1876	268	228	2
1806	258	280	1
1869	267	289	2
1757	251	296	1
1967	281	231	1
1988	284	313	2
2135	305	242	1
1897	271	257	1
1631	233	244	2
2226	318	237	1
1953	279	263	1
1974	282	248	2
1834	262	253	1
2296	328	302	2
1575	225	269	2
1715	245	267	2
2387	341	260	2
1869	267	258	1
1925	275	253	2
1519	217	331	1
1967	281	253	2
2471	353	237	2
1820	260	243	2
1708	244	230	2
1806	258	325	1
1736	248	226	1
2261	323	255	2
1715	245	251	1
1715	245	218	2
1827	261	291	1
2429	347	259	2
1708	244	249	1
1799	257	244	1
1722	246	262	2
1722	246	301	2
1526	218	243	1
1841	263	287	1
1932	276	220	2
2366	338	256	2
2135	305	309	2
1953	279	271	1
1813	259	246	2
1498	214	271	1
2541	363	265	1
1757	251	235	1
1834	262	234	1
2422	346	244	1
1876	268	267	1
1694	242	310	1
1778	254	240	1
1722	246	347	1
1757	251	251	2
1652	236	274	1
2009	287	274	1
2317	331	317	1
2324	332	434	2
2681	383	445	1
2373	339	394	1
2093	299	392	2
2044	292	392	2
2100	300	377	2
2380	340	412	1
2100	300	403	2
2625	375	359	2
1799	257	390	2
1974	282	414	1
2394	342	459	2
2275	325	426	1
2611	373	386	2
2716	388	436	2
1820	260	403	2
2576	368	378	1
2051	293	449	2
2079	297	505	1
2044	292	419	2
2121	303	401	2
2653	379	389	2
1862	266	357	1
2044	292	394	2
2107	301	439	2
2163	309	422	2
2107	301	445	1
2135	305	376	1
2086	298	405	2
2499	357	430	2
2093	299	402	2
2436	348	395	1
2639	377	471	2
2723	389	483	1
2639	377	500	2
2121	303	382	1
2149	307	393	2
2821	403	422	2
2443	349	444	1
2611	373	369	2
2380	340	424	1
1988	284	367	2
2415	345	366	2
2394	342	395	1
2751	393	403	2
2086	298	449	2
2450	350	438	2
2128	304	373	2
2436	348	371	2
2793	399	476	1
2366	338	394	1
2387	341	395	1
2422	346	431	2
2079	297	424	1
2240	320	430	2
1974	282	410	2
2177	311	452	2
2569	367	423	2
2044	292	424	1
2177	311	395	1
1974	282	473	2
2317	331	404	1
1890	270	411	2
2233	319	399	2
2296	328	389	2
2184	312	405	1
2226	318	424	1
2282	326	398	1
2541	363	361	2
2380	340	417	2
2079	297	373	2
1946	278	399	1
2128	304	429	1
2268	324	410	1
2226	318	417	1
1785	255	402	1
2086	298	462	2
2079	297	457	2
2142	306	421	1
2100	300	405	1
1953	279	390	1
2576	368	410	2
2086	298	393	1
2212	316	369	1
2002	286	457	1
2023	289	397	2
2296	328	389	2
2156	308	433	2
2681	383	387	2
2121	303	407	1
2086	298	403	1
2800	400	404	2
2107	301	430	1
2177	311	476	1
2030	290	401	2
2163	309	404	1
2093	299	412	1
2016	288	418	1
1932	276	402	1
2086	298	415	1
2128	304	386	1
2331	333	388	1
2723	389	413	2
2387	341	417	1
2695	385	401	1
1834	262	407	2
2821	403	435	2
2114	302	400	1
2142	306	411	1
2625	375	440	2
2065	295	459	2
2107	301	428	2
2170	310	430	1
2590	370	448	1
2205	315	446	1
2163	309	396	2
1911	273	368	2
2121	303	473	2
2303	329	418	1
2135	305	405	1
2100	300	403	2
2177	311	423	2
1890	270	405	2
2296	328	433	1
2310	330	392	1
2604	372	400	2
2100	300	395	2
1974	282	415	2
2128	304	394	2
2674	382	394	1
1960	280	428	2
2135	305	386	2
2079	297	406	1
2919	417	419	2
2023	289	387	1
2128	304	437	2
2135	305	471	1
2289	327	390	2
2499	357	385	1
2268	324	405	2
2324	332	392	2
2233	319	419	1
2254	322	421	1
2121	303	409	2
2611	373	403	1
2149	307	413	1
2156	308	435	1
2079	297	373	1
2429	347	409	2
2436	348	363	1
2037	291	473	1
2072	296	405	2
2100	300	400	2
2219	317	392	2
2317	331	422	1
2107	301	396	1
2149	307	464	1
2499	357	411	1
2429	347	394	2
2079	297	407	2
2100	300	401	1
3115	445	393	1
2107	301	382	2
2205	315	391	1
2142	306	473	1
2037	291	403	1
2198	314	434	2
2128	304	401	1
1834	262	426	2
2121	303	394	1
2058	294	452	1
2184	312	371	1
2065	295	409	1
2387	341	436	1
2282	326	388	2
2401	343	404	2
2079	297	399	2
2093	299	419	2
2184	312	436	2
1939	277	407	1
2114	302	403	1
2373	339	416	2
2261	323	384	2
2184	312	419	1
2093	299	417	1
2436	348	410	1
2345	335	440	2
2268	324	401	2
2506	358	399	1
2786	398	395	2
2002	286	369	2
2100	300	402	2
2072	296	464	2
2485	355	444	2
2352	336	392	2
2289	327	394	1
2527	361	412	1
2352	336	407	1
2275	325	411	1
2016	288	421	1
1974	282	491	1
2212	316	389	1
2233	319	386	2
1967	281	458	1
3129	447	489	2
2030	290	404	1
2394	342	423	1
2394	342	414	2
2037	291	395	2
2205	315	395	1
2086	298	413	2
2345	335	441	1
2128	304	396	2
2149	307	498	1
2184	312	390	1
1967	281	436	1
2177	311	421	2
2877	411	403	1
2394	342	401	1
2436	348	360	1
2205	315	437	2
2079	297	421	2
2737	391	404	2
2051	293	454	1
2121	303	441	2
2464	352	464	2
1960	280	442	2
2520	360	410	2
2107	301	418	2
2219	317	449	2
2100	300	419	2
2681	383	414	2
2100	300	371	2
2310	330	415	1
1981	283	434	2
2240	320	476	1
2121	303	456	1
2149	307	407	1
2233	319	400	1
2772	396	421	1
2191	313	413	1
2254	322	408	1
2632	376	418	1
2163	309	388	2
2499	357	379	2
2009	287	413	2
3115	445	422	1
2128	304	421	1
2086	298	399	1
1911	273	414	1
1337	191	169	2
917	131	166	1
1260	180	151	1
1099	157	172	1
1008	144	126	1
1099	157	171	2
1302	186	198	1
1281	183	196	2
1393	199	163	2
994	142	183	1
1302	186	186	1
1785	255	146	2
1148	164	205	1
1750	250	145	2
1050	150	138	1
1001	143	144	2
1169	167	151	1
1232	176	196	2
1029	147	150	1
1064	152	169	1
945	135	189	2
1155	165	154	1
938	134	158	1
1281	183	176	2
1841	263	185	1
959	137	174	1
1687	241	191	1
1148	164	172	1
1078	154	209	2
1218	174	202	2
952	136	203	1
1190	170	171	2
1057	151	164	1
1295	185	165	1
770	110	173	2
847	121	208	1
1057	151	208	2
1274	182	247	2
1519	217	155	1
1225	175	179	1
1197	171	193	1
1386	198	179	1
1820	260	187	2
1085	155	157	1
1666	238	152	1
1176	168	115	2
1190	170	196	1
1883	269	126	2
1281	183	196	2
1057	151	167	2
1337	191	147	2
1624	232	126	1
1134	162	158	2
1442	206	159	1
833	119	137	2
1190	170	154	2
1344	192	175	1
1638	234	240	1
1827	261	146	2
1008	144	123	2
1043	149	180	2
1092	156	182	1
1036	148	158	1
1022	146	168	2
1491	213	203	1
1372	196	193	2
945	135	214	2
756	108	156	2
1449	207	135	1
1022	146	251	2
1330	190	113	2
1120	160	194	2
945	135	173	1
973	139	181	1
1176	168	218	2
1099	157	152	1
966	138	152	1
1456	208	154	2
1253	179	158	1
1323	189	150	2
1225	175	144	1
1260	180	141	2
1337	191	162	1
1701	243	200	1
1050	150	145	2
1141	163	151	1
1057	151	169	2
1295	185	146	1
1253	179	152	2
1043	149	165	2
1855	265	172	1
1694	242	155	1
1050	150	256	2
1526	218	161	1
1253	179	252	1
1533	219	153	2
1344	192	228	1
1162	166	164	1
1407	201	167	1
980	140	133	1
973	139	177	2
1421	203	152	2
1806	258	132	1
1183	169	151	2
1239	177	176	1
1477	211	152	2
1351	193	154	2
1078	154	129	1
1071	153	165	1
1211	173	152	1
1337	191	248	2
1232	176	190	2
938	134	176	2
1652	236	187	1
1372	196	185	1
1316	188	113	2
1323	189	165	2
1043	149	149	2
1050	150	183	1
1197	171	138	1
1183	169	151	2
1687	241	150	1
882	126	140	2
1036	148	192	2
1274	182	160	2
903	129	192	1
1036	148	181	2
1211	173	135	2
938	134	133	1
1057	151	126	1
1393	199	153	2
1085	155	166	2
1421	203	152	1
1743	249	166	1
1050	150	151	2
1029	147	170	1
1337	191	180	1
1554	222	232	1
1225	175	162	1
1113	159	148	1
1057	151	123	1
1092	156	124	2
1904	272	167	1
1043	149	166	2
1652	236	189	1
1148	164	137	2
1043	149	246	1
1127	161	224	2
1400	200	162	1
1183	169	199	1
1029	147	150	1
1029	147	189	1
1029	147	160	1
1036	148	136	2
1078	154	197	1
1148	164	162	2
1043	149	152	2
966	138	210	1
1407	201	149	1
1036	148	146	2
1596	228	168	1
1099	157	214	2
1064	152	163	2
1057	151	241	2
1330	190	172	1
1323	189	178	1
1127	161	136	2
980	140	188	2
980	140	169	1
1253	179	118	1
1099	157	225	1
1099	157	132	2
1113	159	128	1
1071	153	167	2
1008	144	209	2
1225	175	142	2
1533	219	211	2
1169	167	133	2
1253	179	209	1
1666	238	195	2
1316	188	220	2
1113	159	154	2
1085	155	154	2
1106	158	174	1
1463	209	210	1
1246	178	179	2
1183	169	143	1
1099	157	146	1
1043	149	139	1
959	137	154	2
1778	254	170	2
1155	165	203	2
1120	160	209	2
1274	182	142	1
1323	189	167	1
1057	151	139	1
1162	166	151	1
1050	150	113	1
1617	231	155	2
1029	147	149	2
1050	150	159	2
1869	267	231	1
1820	260	159	2
1281	183	168	1
1008	144	162	2
1505	215	262	2
1351	193	153	1
1484	212	136	2
1526	218	148	2
973	139	141	2
1043	149	232	1
1148	164	190	2
1575	225	151	2
854	122	178	2
1596	228	191	1
1225	175	145	2
1295	185	148	1
1589	227	137	1
1540	220	153	2
1106	158	150	1
1316	188	132	1
1078	154	145	2
1610	230	178	2
1190	170	129	2
1085	155	163	2
959	137	138	2
875	125	182	2
931	133	154	2
1022	146	163	2
1358	194	144	1
1470	210	142	1
1155	165	159	1
1260	180	140	2
1071	153	220	2
1078	154	139	1
959	137	157	2
1022	146	152	2
1225	175	142	1
1043	149	139	1
889	127	161	2
1204	172	144	2
1085	155	186	1
1813	259	132	1
1274	182	169	1
784	112	130	1
1057	151	126	1
1183	169	132	1
994	142	172	2
1008	144	131	2
1239	177	263	2
1911	273	249	2
2422	346	202	2
1568	224	208	2
1925	275	178	1
2499	357	201	2
2170	310	227	2
2345	335	182	1
1694	242	253	2
1757	251	239	2
1974	282	198	1
1687	241	232	1
2191	313	185	1
1645	235	210	1
2590	370	216	2
1764	252	201	2
1778	254	228	2
1757	251	179	1
1750	250	196	1
1547	221	275	1
1743	249	174	2
1743	249	247	1
2366	338	216	2
1680	240	180	1
2121	303	235	2
2044	292	231	1
1764	252	207	1
2324	332	203	1
2429	347	262	2
1603	229	175	1
2219	317	201	2
2058	294	219	2
2023	289	266	2
2415	345	233	2
1652	236	244	2
1743	249	214	1
1785	255	212	2
1876	268	192	2
1582	226	200	1
1771	253	173	2
2079	297	207	1
2177	311	199	1
2303	329	222	2
1953	279	198	1
1603	229	243	1
1617	231	218	2
1771	253	254	1
1925	275	310	2
1673	239	207	2
2163	309	213	2
1645	235	228	2
1764	252	191	2
1694	242	194	1
2387	341	206	1
1904	272	200	2
2492	356	188	1
1848	264	245	2
1589	227	315	1
1582	226	213	2
1799	257	202	2
2184	312	209	1
1869	267	220	1
1820	260	170	2
1722	246	186	1
1750	250	211	1
1981	283	261	1
1764	252	226	1
2121	303	215	2
1750	250	181	2
2016	288	204	2
2149	307	252	1
1799	257	223	1
1652	236	180	1
1848	264	220	2
1750	250	181	2
1617	231	202	1
1890	270	273	2
2163	309	202	2
1736	248	253	2
1967	281	204	2
2156	308	211	1
1554	222	180	1
2051	293	212	1
1869	267	169	2
1792	256	164	1
2394	342	249	2
1820	260	214	1
1995	285	215	2
2156	308	225	1
1470	210	152	2
1687	241	170	1
1883	269	220	2
2646	378	199	1
1883	269	237	2
1841	263	233	2
1659	237	212	1
1820	260	197	2
1582	226	216	1
2450	350	232	1
1988	284	224	2
1778	254	239	1
1750	250	199	1
1848	264	235	1
1974	282	185	2
1925	275	203	2
1743	249	231	2
1743	249	197	2
1757	251	212	2
1848	264	276	2
2387	341	260	1
1960	280	202	1
1792	256	208	1
2142	306	208	2
1911	273	166	1
2002	286	202	2
1876	268	201	1
1897	271	219	2
2009	287	304	1
2086	298	221	1
1869	267	253	1
2198	314	223	2
1582	226	263	1
1491	213	233	2
1988	284	218	1
1890	270	230	1
2268	324	251	2
2527	361	201	1
1603	229	221	2
2002	286	219	1
1974	282	208	1
1610	230	229	2
1974	282	221	1
2156	308	192	1
1498	214	235	2
2646	378	248	2
1533	219	215	2
1729	247	230	1
2184	312	228	1
2009	287	297	2
1820	260	179	1
1855	265	200	2
1953	279	180	1
2499	357	246	1
1743	249	192	1
2128	304	249	2
1813	259	213	2
1785	255	198	1
1974	282	158	1
1631	233	204	2
1785	255	202	2
2184	312	276	2
1750	250	204	2
1876	268	208	2
1498	214	203	1
2177	311	194	2
1995	285	264	1
1498	214	151	2
1827	261	198	1
1834	262	266	1
1862	266	189	1
1722	246	193	1
1918	274	227	2
2331	333	195	1
2072	296	229	1
1715	245	214	1
2009	287	185	2
1456	208	181	2
1638	234	225	2
2037	291	186	2
2037	291	290	2
1946	278	213	1
1743	249	244	2
1806	258	246	1
2107	301	202	2
1911	273	226	2
1813	259	236	2
1904	272	205	2
2296	328	230	1
2296	328	208	1
2296	328	241	1
1904	272	217	2
1764	252	195	2
1736	248	169	2
1708	244	164	1
1967	281	259	2
2303	329	209	2
1638	234	226	1
1631	233	210	2
1939	277	246	1
1939	277	234	1
2345	335	238	1
1876	268	173	1
1666	238	205	2
2170	310	201	2
2226	318	193	2
1624	232	240	1
1750	250	194	1
2093	299	154	1
1750	250	217	1
2009	287	215	2
1883	269	158	1
1715	245	208	1
2415	345	243	1
1953	279	246	1
1771	253	256	1
1974	282	211	2
2002	286	184	1
1939	277	202	1
1680	240	234	1
1785	255	200	1
2352	336	222	2
1953	279	240	1
2149	307	254	1
2303	329	207	2
1729	247	229	1
1771	253	234	1
2422	346	208	1
1785	255	195	1
1757	251	220	2
2247	321	188	2
1876	268	192	2
2345	335	152	1
1554	222	296	1
1841	263	211	2
1960	280	206	1
1876	268	175	2
2086	298	180	2
1834	262	179	1
2443	349	202	2
1869	267	199	1
2100	300	235	1
1757	251	204	2
1911	273	208	2
2457	351	234	1
1729	247	266	2
1750	250	213	1
2079	297	185	2
1715	245	196	1
1764	252	182	1
1848	264	163	2
1764	252	228	1
1638	234	189	2
2499	357	301	2
1799	257	200	1
2359	337	210	1
1883	269	193	2
1456	208	192	1
2177	311	161	2
1841	263	214	2
1673	239	285	2
1925	275	258	1
2702	386	367	2
2303	329	341	2
2534	362	352	1
2590	370	362	2
2814	402	328	2
2436	348	366	1
2835	405	429	1
2695	385	333	2
2597	371	346	1
2499	357	356	2
2198	314	310	2
2597	371	378	2
3003	429	331	2
2443	349	329	2
2394	342	389	1
2324	332	390	2
3388	484	413	2
2401	343	400	1
2975	425	362	2
2905	415	338	2
2492	356	349	1
2611	373	350	1
2562	366	338	1
2632	376	394	1
2821	403	344	1
2492	356	387	2
2485	355	373	2
2961	423	352	2
2338	334	360	1
2464	352	358	2
2380	340	370	2
2415	345	406	2
2387	341	349	1
2737	391	324	2
2751	393	436	1
2793	399	348	2
2443	349	364	2
2884	412	341	2
2555	365	369	1
2562	366	351	2
2513	359	377	2
2352	336	324	1
2457	351	338	1
2709	387	354	1
2450	350	346	2
2562	366	379	2
2821	403	374	1
2548	364	419	1
2415	345	389	2
2499	357	421	1
2254	322	417	2
2562	366	351	2
2968	424	371	1
2520	360	374	2
2303	329	406	2
2450	350	367	1
2450	350	344	2
2506	358	406	1
2758	394	357	1
2394	342	383	1
2688	384	337	2
3136	448	352	1
2667	381	353	2
2401	343	371	1
2625	375	344	2
2527	361	388	1
2345	335	381	2
2891	413	403	1
2548	364	354	2
2261	323	350	2
2380	340	396	2
2863	409	372	2
2513	359	332	1
2331	333	361	1
2989	427	388	2
2366	338	341	2
2520	360	351	1
2968	424	402	1
2583	369	366	2
2702	386	338	1
2597	371	422	2
3080	440	381	2
2604	372	389	2
2863	409	366	1
3164	452	380	2
2436	348	320	1
2786	398	353	2
2618	374	369	2
2464	352	369	1
2436	348	331	2
2457	351	335	2
3185	455	363	2
2996	428	304	1
2541	363	388	2
2828	404	345	2
2835	405	358	2
3010	430	388	1
2366	338	353	1
2373	339	342	1
2331	333	379	1
2877	411	351	2
2471	353	341	2
2842	406	333	1
2541	363	352	1
2282	326	420	1
2471	353	363	2
3010	430	326	1
2534	362	372	2
2387	341	345	2
2541	363	459	2
2842	406	379	2
2611	373	372	2
2576	368	380	2
2688	384	410	2
2674	382	353	2
2821	403	340	1
2576	368	320	1
2296	328	365	1
2499	357	361	2
2527	361	373	2
2366	338	412	2
2597	371	353	2
2744	392	356	2
2184	312	382	1
2471	353	360	1
2737	391	362	2
2387	341	328	1
2422	346	391	2
2660	380	368	2
3255	465	330	2
2709	387	370	2
2702	386	357	2
2674	382	318	1
2520	360	382	2
2422	346	411	1
2639	377	311	2
2303	329	387	1
2660	380	344	1
2982	426	437	2
2464	352	348	1
2394	342	371	1
2457	351	381	1
2681	383	348	2
2541	363	341	2
2597	371	357	1
2415	345	354	2
2765	395	364	2
2415	345	409	2
2107	301	430	2
2961	423	380	1
3052	436	351	2
3101	443	351	2
2443	349	359	1
2429	347	417	2
2562	366	332	2
2492	356	350	2
2464	352	347	2
2884	412	389	2
2996	428	405	1
2450	350	376	1
2555	365	334	2
2471	353	395	2
2667	381	306	1
2457	351	360	1
2282	326	313	1
2597	371	360	1
2751	393	310	1
2555	365	349	1
3024	432	370	2
2576	368	325	1
2464	352	349	2
2723	389	338	2
2926	418	364	2
2548	364	344	2
2534	362	388	1
2478	354	302	2
2639	377	317	1
3115	445	442	2
2597	371	353	1
2807	401	356	2
2534	362	352	1
2380	340	374	2
2450	350	370	1
2359	337	327	2
2429	347	351	2
3143	449	358	1
2555	365	354	2
3094	442	350	1
2478	354	360	2
2583	369	373	1
2632	376	336	1
3402	486	363	2
2611	373	356	2
2702	386	393	1
2842	406	323	1
2702	386	403	2
2898	414	346	1
2793	399	348	2
2457	351	345	1
2450	350	352	1
2450	350	347	1
2947	421	376	1
2989	427	373	1
2576	368	358	1
2212	316	326	2
2345	335	348	2
2422	346	366	1
2562	366	335	2
3031	433	346	2
2828	404	389	1
2632	376	365	2
2485	355	427	2
2499	357	378	1
2688	384	344	1
2541	363	329	1
2450	350	374	1
2394	342	351	2
3143	449	359	2
2324	332	316	2
2506	358	362	2
3017	431	377	2
2457	351	380	2
2807	401	380	2
2814	402	323	1
3003	429	354	1
2492	356	357	2
2275	325	350	2
2380	340	327	1
2478	354	343	1
2436	348	358	2
2863	409	403	2
2527	361	346	2
2513	359	343	1
2534	362	351	1
2443	349	357	1
2387	341	328	1
2429	347	365	1
2450	350	329	1
2422	346	351	1
2380	340	379	1
2695	385	374	1
2394	342	417	2
2450	350	391	1
2457	351	347	2
2863	409	347	2
2457	351	375	1
2471	353	421	1
2849	407	351	2
3199	457	302	2
2548	364	351	2
